
---------- Begin Simulation Statistics ----------
simSeconds                                   0.010630                       # Number of seconds simulated (Second)
simTicks                                  10629641000                       # Number of ticks simulated (Tick)
finalTick                                 10629641000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     57.00                       # Real time elapsed on the host (Second)
hostTickRate                                186480579                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2281636                       # Number of bytes of host memory used (Byte)
simInsts                                     15429169                       # Number of instructions simulated (Count)
simOps                                       19186330                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   270680                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     336594                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         21259283                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.377863                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.725761                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        21622349                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    90449                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       20923473                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  89061                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2526467                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           5029980                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 358                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            21178779                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.987945                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.973730                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::CallIndirect          188      0.08%     28.95% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond       163725     67.26%     96.21% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond          138      0.06%     96.27% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond         5323      2.19%     98.45% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond         3762      1.55%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total       243409                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return       515561     13.52%     13.52% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect       325030      8.52%     22.04% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect       140483      3.68%     25.72% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond      2487318     65.21%     90.93% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond       154804      4.06%     94.99% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond        60580      1.59%     96.58% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond       130413      3.42%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total      3814189                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return        70090     29.42%     29.42% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect          103      0.04%     29.46% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect          180      0.08%     29.54% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond       158746     66.63%     96.17% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond           82      0.03%     96.20% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond         5323      2.23%     98.43% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond         3731      1.57%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total       238255                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget      1939002     39.04%     39.04% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB      1917264     38.60%     77.65% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS       737943     14.86%     92.50% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect       372301      7.50%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total      4966510                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch        85526     35.14%     35.14% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return        79762     32.77%     67.91% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect        70057     28.78%     96.69% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect         8064      3.31%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total       243409                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted           3308426                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken      1351329                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect            243409                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss            317                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted       153490                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted         89919                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups              4966510                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates                84276                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                 2940600                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.592086                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted             590                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups          383777                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits             372301                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses            11476                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return       738016     14.86%     14.86% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect       428388      8.63%     23.49% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect       168807      3.40%     26.88% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond      3182002     64.07%     90.95% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond       213910      4.31%     95.26% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond        76226      1.53%     96.80% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond       159161      3.20%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total      4966510                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return       738016     36.43%     36.43% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect        10306      0.51%     36.94% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect       168807      8.33%     45.27% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond       873162     43.10%     88.37% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond          232      0.01%     88.38% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond        76226      3.76%     92.14% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond       159161      7.86%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total       2025910                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect          175      0.21%      0.21% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      0.21% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond        83963     99.63%     99.84% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond          138      0.16%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total        84276                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect          175      0.21%      0.21% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      0.21% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond        83963     99.63%     99.84% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond          138      0.16%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total        84276                       # Number of BTB mispredictions. No target found or target wrong. (Count)
